datetime,num_orders,date,hour,dayofweek,day_name
2018-05-29 05:00:00,32,2018-05-29,5,1,Tuesday
2018-05-29 06:00:00,4,2018-05-29,6,1,Tuesday
2018-05-29 07:00:00,26,2018-05-29,7,1,Tuesday
2018-05-29 08:00:00,61,2018-05-29,8,1,Tuesday
2018-05-29 09:00:00,74,2018-05-29,9,1,Tuesday
2018-05-29 10:00:00,70,2018-05-29,10,1,Tuesday
2018-05-29 11:00:00,51,2018-05-29,11,1,Tuesday
2018-05-29 12:00:00,95,2018-05-29,12,1,Tuesday
2018-05-29 13:00:00,69,2018-05-29,13,1,Tuesday
2018-05-29 14:00:00,43,2018-05-29,14,1,Tuesday
2018-05-29 15:00:00,74,2018-05-29,15,1,Tuesday
2018-05-29 16:00:00,107,2018-05-29,16,1,Tuesday
2018-05-29 17:00:00,70,2018-05-29,17,1,Tuesday
2018-05-29 18:00:00,67,2018-05-29,18,1,Tuesday
2018-05-29 19:00:00,57,2018-05-29,19,1,Tuesday
2018-05-29 20:00:00,54,2018-05-29,20,1,Tuesday
2018-05-29 21:00:00,77,2018-05-29,21,1,Tuesday
2018-05-29 22:00:00,61,2018-05-29,22,1,Tuesday
2018-05-29 23:00:00,115,2018-05-29,23,1,Tuesday
2018-05-30 00:00:00,93,2018-05-30,0,2,Wednesday
2018-05-30 01:00:00,65,2018-05-30,1,2,Wednesday
2018-05-30 02:00:00,91,2018-05-30,2,2,Wednesday
2018-05-30 03:00:00,44,2018-05-30,3,2,Wednesday
2018-05-30 04:00:00,45,2018-05-30,4,2,Wednesday
2018-05-30 05:00:00,56,2018-05-30,5,2,Wednesday
2018-05-30 06:00:00,13,2018-05-30,6,2,Wednesday
2018-05-30 07:00:00,8,2018-05-30,7,2,Wednesday
2018-05-30 08:00:00,63,2018-05-30,8,2,Wednesday
2018-05-30 09:00:00,81,2018-05-30,9,2,Wednesday
2018-05-30 10:00:00,77,2018-05-30,10,2,Wednesday
2018-05-30 11:00:00,73,2018-05-30,11,2,Wednesday
2018-05-30 12:00:00,82,2018-05-30,12,2,Wednesday
2018-05-30 13:00:00,89,2018-05-30,13,2,Wednesday
2018-05-30 14:00:00,56,2018-05-30,14,2,Wednesday
2018-05-30 15:00:00,59,2018-05-30,15,2,Wednesday
2018-05-30 16:00:00,106,2018-05-30,16,2,Wednesday
2018-05-30 17:00:00,88,2018-05-30,17,2,Wednesday
2018-05-30 18:00:00,53,2018-05-30,18,2,Wednesday
2018-05-30 19:00:00,102,2018-05-30,19,2,Wednesday
2018-05-30 20:00:00,98,2018-05-30,20,2,Wednesday
2018-05-30 21:00:00,115,2018-05-30,21,2,Wednesday
2018-05-30 22:00:00,79,2018-05-30,22,2,Wednesday
2018-05-30 23:00:00,85,2018-05-30,23,2,Wednesday
2018-05-31 00:00:00,137,2018-05-31,0,3,Thursday
2018-05-31 01:00:00,61,2018-05-31,1,3,Thursday
2018-05-31 02:00:00,101,2018-05-31,2,3,Thursday
2018-05-31 03:00:00,92,2018-05-31,3,3,Thursday
2018-05-31 04:00:00,142,2018-05-31,4,3,Thursday
2018-05-31 05:00:00,48,2018-05-31,5,3,Thursday
2018-05-31 06:00:00,6,2018-05-31,6,3,Thursday
2018-05-31 07:00:00,17,2018-05-31,7,3,Thursday
2018-05-31 08:00:00,71,2018-05-31,8,3,Thursday
2018-05-31 09:00:00,91,2018-05-31,9,3,Thursday
2018-05-31 10:00:00,73,2018-05-31,10,3,Thursday
2018-05-31 11:00:00,88,2018-05-31,11,3,Thursday
2018-05-31 12:00:00,65,2018-05-31,12,3,Thursday
2018-05-31 13:00:00,70,2018-05-31,13,3,Thursday
2018-05-31 14:00:00,77,2018-05-31,14,3,Thursday
2018-05-31 15:00:00,71,2018-05-31,15,3,Thursday
2018-05-31 16:00:00,101,2018-05-31,16,3,Thursday
2018-05-31 17:00:00,80,2018-05-31,17,3,Thursday
2018-05-31 18:00:00,36,2018-05-31,18,3,Thursday
2018-05-31 19:00:00,62,2018-05-31,19,3,Thursday
2018-05-31 20:00:00,75,2018-05-31,20,3,Thursday
2018-05-31 21:00:00,107,2018-05-31,21,3,Thursday
2018-05-31 22:00:00,93,2018-05-31,22,3,Thursday
2018-05-31 23:00:00,129,2018-05-31,23,3,Thursday
2018-06-01 00:00:00,118,2018-06-01,0,4,Friday
2018-06-01 01:00:00,77,2018-06-01,1,4,Friday
2018-06-01 02:00:00,111,2018-06-01,2,4,Friday
2018-06-01 03:00:00,132,2018-06-01,3,4,Friday
2018-06-01 04:00:00,65,2018-06-01,4,4,Friday
2018-06-01 05:00:00,50,2018-06-01,5,4,Friday
2018-06-01 06:00:00,22,2018-06-01,6,4,Friday
2018-06-01 07:00:00,27,2018-06-01,7,4,Friday
2018-06-01 08:00:00,115,2018-06-01,8,4,Friday
2018-06-01 09:00:00,92,2018-06-01,9,4,Friday
2018-06-01 10:00:00,93,2018-06-01,10,4,Friday
2018-06-01 11:00:00,124,2018-06-01,11,4,Friday
2018-06-01 12:00:00,69,2018-06-01,12,4,Friday
2018-06-01 13:00:00,85,2018-06-01,13,4,Friday
2018-06-01 14:00:00,48,2018-06-01,14,4,Friday
2018-06-01 15:00:00,46,2018-06-01,15,4,Friday
2018-06-01 16:00:00,72,2018-06-01,16,4,Friday
2018-06-01 17:00:00,103,2018-06-01,17,4,Friday
2018-06-01 18:00:00,60,2018-06-01,18,4,Friday
2018-06-01 19:00:00,44,2018-06-01,19,4,Friday
2018-06-01 20:00:00,73,2018-06-01,20,4,Friday
2018-06-01 21:00:00,106,2018-06-01,21,4,Friday
2018-06-01 22:00:00,124,2018-06-01,22,4,Friday
2018-06-01 23:00:00,100,2018-06-01,23,4,Friday
2018-06-02 00:00:00,186,2018-06-02,0,5,Saturday
2018-06-02 01:00:00,87,2018-06-02,1,5,Saturday
2018-06-02 02:00:00,126,2018-06-02,2,5,Saturday
2018-06-02 03:00:00,85,2018-06-02,3,5,Saturday
2018-06-02 04:00:00,95,2018-06-02,4,5,Saturday
2018-06-02 05:00:00,44,2018-06-02,5,5,Saturday
2018-06-02 06:00:00,25,2018-06-02,6,5,Saturday
2018-06-02 07:00:00,26,2018-06-02,7,5,Saturday
2018-06-02 08:00:00,58,2018-06-02,8,5,Saturday
2018-06-02 09:00:00,78,2018-06-02,9,5,Saturday
2018-06-02 10:00:00,85,2018-06-02,10,5,Saturday
2018-06-02 11:00:00,59,2018-06-02,11,5,Saturday
2018-06-02 12:00:00,52,2018-06-02,12,5,Saturday
2018-06-02 13:00:00,53,2018-06-02,13,5,Saturday
2018-06-02 14:00:00,69,2018-06-02,14,5,Saturday
2018-06-02 15:00:00,66,2018-06-02,15,5,Saturday
2018-06-02 16:00:00,97,2018-06-02,16,5,Saturday
2018-06-02 17:00:00,48,2018-06-02,17,5,Saturday
2018-06-02 18:00:00,43,2018-06-02,18,5,Saturday
2018-06-02 19:00:00,47,2018-06-02,19,5,Saturday
2018-06-02 20:00:00,56,2018-06-02,20,5,Saturday
2018-06-02 21:00:00,78,2018-06-02,21,5,Saturday
2018-06-02 22:00:00,78,2018-06-02,22,5,Saturday
2018-06-02 23:00:00,84,2018-06-02,23,5,Saturday
2018-06-03 00:00:00,107,2018-06-03,0,6,Sunday
2018-06-03 01:00:00,61,2018-06-03,1,6,Sunday
2018-06-03 02:00:00,55,2018-06-03,2,6,Sunday
2018-06-03 03:00:00,97,2018-06-03,3,6,Sunday
2018-06-03 04:00:00,70,2018-06-03,4,6,Sunday
2018-06-03 05:00:00,27,2018-06-03,5,6,Sunday
2018-06-03 06:00:00,14,2018-06-03,6,6,Sunday
2018-06-03 07:00:00,24,2018-06-03,7,6,Sunday
2018-06-03 08:00:00,52,2018-06-03,8,6,Sunday
2018-06-03 09:00:00,57,2018-06-03,9,6,Sunday
2018-06-03 10:00:00,53,2018-06-03,10,6,Sunday
2018-06-03 11:00:00,44,2018-06-03,11,6,Sunday
2018-06-03 12:00:00,87,2018-06-03,12,6,Sunday
2018-06-03 13:00:00,77,2018-06-03,13,6,Sunday
2018-06-03 14:00:00,68,2018-06-03,14,6,Sunday
2018-06-03 15:00:00,70,2018-06-03,15,6,Sunday
2018-06-03 16:00:00,90,2018-06-03,16,6,Sunday
2018-06-03 17:00:00,65,2018-06-03,17,6,Sunday
2018-06-03 18:00:00,45,2018-06-03,18,6,Sunday
2018-06-03 19:00:00,64,2018-06-03,19,6,Sunday
2018-06-03 20:00:00,52,2018-06-03,20,6,Sunday
2018-06-03 21:00:00,76,2018-06-03,21,6,Sunday
2018-06-03 22:00:00,90,2018-06-03,22,6,Sunday
2018-06-03 23:00:00,124,2018-06-03,23,6,Sunday
2018-06-04 00:00:00,176,2018-06-04,0,0,Monday
2018-06-04 01:00:00,69,2018-06-04,1,0,Monday
2018-06-04 02:00:00,133,2018-06-04,2,0,Monday
2018-06-04 03:00:00,115,2018-06-04,3,0,Monday
2018-06-04 04:00:00,85,2018-06-04,4,0,Monday
2018-06-04 05:00:00,39,2018-06-04,5,0,Monday
2018-06-04 06:00:00,18,2018-06-04,6,0,Monday
2018-06-04 07:00:00,20,2018-06-04,7,0,Monday
2018-06-04 08:00:00,57,2018-06-04,8,0,Monday
2018-06-04 09:00:00,112,2018-06-04,9,0,Monday
2018-06-04 10:00:00,88,2018-06-04,10,0,Monday
2018-06-04 11:00:00,103,2018-06-04,11,0,Monday
2018-06-04 12:00:00,71,2018-06-04,12,0,Monday
2018-06-04 13:00:00,69,2018-06-04,13,0,Monday
2018-06-04 14:00:00,86,2018-06-04,14,0,Monday
2018-06-04 15:00:00,52,2018-06-04,15,0,Monday
2018-06-04 16:00:00,84,2018-06-04,16,0,Monday
2018-06-04 17:00:00,88,2018-06-04,17,0,Monday
2018-06-04 18:00:00,47,2018-06-04,18,0,Monday
2018-06-04 19:00:00,36,2018-06-04,19,0,Monday
2018-06-04 20:00:00,80,2018-06-04,20,0,Monday
2018-06-04 21:00:00,75,2018-06-04,21,0,Monday
2018-06-04 22:00:00,92,2018-06-04,22,0,Monday
2018-06-04 23:00:00,73,2018-06-04,23,0,Monday
2018-06-05 00:00:00,89,2018-06-05,0,1,Tuesday
2018-06-05 01:00:00,47,2018-06-05,1,1,Tuesday
2018-06-05 02:00:00,81,2018-06-05,2,1,Tuesday
2018-06-05 03:00:00,49,2018-06-05,3,1,Tuesday
2018-06-05 04:00:00,43,2018-06-05,4,1,Tuesday
2018-06-05 05:00:00,76,2018-06-05,5,1,Tuesday
2018-06-05 06:00:00,24,2018-06-05,6,1,Tuesday
2018-06-05 07:00:00,6,2018-06-05,7,1,Tuesday
2018-06-05 08:00:00,58,2018-06-05,8,1,Tuesday
2018-06-05 09:00:00,66,2018-06-05,9,1,Tuesday
2018-06-05 10:00:00,91,2018-06-05,10,1,Tuesday
2018-06-05 11:00:00,57,2018-06-05,11,1,Tuesday
2018-06-05 12:00:00,59,2018-06-05,12,1,Tuesday
2018-06-05 13:00:00,33,2018-06-05,13,1,Tuesday
2018-06-05 14:00:00,55,2018-06-05,14,1,Tuesday
2018-06-05 15:00:00,69,2018-06-05,15,1,Tuesday
2018-06-05 16:00:00,113,2018-06-05,16,1,Tuesday
2018-06-05 17:00:00,78,2018-06-05,17,1,Tuesday
2018-06-05 18:00:00,60,2018-06-05,18,1,Tuesday
2018-06-05 19:00:00,33,2018-06-05,19,1,Tuesday
2018-06-05 20:00:00,66,2018-06-05,20,1,Tuesday
2018-06-05 21:00:00,81,2018-06-05,21,1,Tuesday
2018-06-05 22:00:00,57,2018-06-05,22,1,Tuesday
2018-06-05 23:00:00,102,2018-06-05,23,1,Tuesday
2018-06-06 00:00:00,123,2018-06-06,0,2,Wednesday
2018-06-06 01:00:00,54,2018-06-06,1,2,Wednesday
2018-06-06 02:00:00,90,2018-06-06,2,2,Wednesday
2018-06-06 03:00:00,82,2018-06-06,3,2,Wednesday
2018-06-06 04:00:00,55,2018-06-06,4,2,Wednesday
2018-06-06 05:00:00,24,2018-06-06,5,2,Wednesday
2018-06-06 06:00:00,12,2018-06-06,6,2,Wednesday
2018-06-06 07:00:00,47,2018-06-06,7,2,Wednesday
2018-06-06 08:00:00,83,2018-06-06,8,2,Wednesday
2018-06-06 09:00:00,83,2018-06-06,9,2,Wednesday
2018-06-06 10:00:00,82,2018-06-06,10,2,Wednesday
2018-06-06 11:00:00,73,2018-06-06,11,2,Wednesday
2018-06-06 12:00:00,72,2018-06-06,12,2,Wednesday
2018-06-06 13:00:00,65,2018-06-06,13,2,Wednesday
2018-06-06 14:00:00,67,2018-06-06,14,2,Wednesday
2018-06-06 15:00:00,65,2018-06-06,15,2,Wednesday
2018-06-06 16:00:00,99,2018-06-06,16,2,Wednesday
2018-06-06 17:00:00,66,2018-06-06,17,2,Wednesday
2018-06-06 18:00:00,50,2018-06-06,18,2,Wednesday
2018-06-06 19:00:00,84,2018-06-06,19,2,Wednesday
2018-06-06 20:00:00,99,2018-06-06,20,2,Wednesday
2018-06-06 21:00:00,89,2018-06-06,21,2,Wednesday
2018-06-06 22:00:00,75,2018-06-06,22,2,Wednesday
2018-06-06 23:00:00,48,2018-06-06,23,2,Wednesday
2018-06-07 00:00:00,156,2018-06-07,0,3,Thursday
2018-06-07 01:00:00,100,2018-06-07,1,3,Thursday
2018-06-07 02:00:00,101,2018-06-07,2,3,Thursday
2018-06-07 03:00:00,102,2018-06-07,3,3,Thursday
2018-06-07 04:00:00,83,2018-06-07,4,3,Thursday
2018-06-07 05:00:00,34,2018-06-07,5,3,Thursday
2018-06-07 06:00:00,15,2018-06-07,6,3,Thursday
2018-06-07 07:00:00,34,2018-06-07,7,3,Thursday
2018-06-07 08:00:00,78,2018-06-07,8,3,Thursday
2018-06-07 09:00:00,104,2018-06-07,9,3,Thursday
2018-06-07 10:00:00,87,2018-06-07,10,3,Thursday
2018-06-07 11:00:00,82,2018-06-07,11,3,Thursday
2018-06-07 12:00:00,61,2018-06-07,12,3,Thursday
2018-06-07 13:00:00,52,2018-06-07,13,3,Thursday
2018-06-07 14:00:00,62,2018-06-07,14,3,Thursday
2018-06-07 15:00:00,61,2018-06-07,15,3,Thursday
2018-06-07 16:00:00,101,2018-06-07,16,3,Thursday
2018-06-07 17:00:00,113,2018-06-07,17,3,Thursday
2018-06-07 18:00:00,58,2018-06-07,18,3,Thursday
2018-06-07 19:00:00,48,2018-06-07,19,3,Thursday
2018-06-07 20:00:00,61,2018-06-07,20,3,Thursday
2018-06-07 21:00:00,86,2018-06-07,21,3,Thursday
2018-06-07 22:00:00,94,2018-06-07,22,3,Thursday
2018-06-07 23:00:00,107,2018-06-07,23,3,Thursday
2018-06-08 00:00:00,159,2018-06-08,0,4,Friday
2018-06-08 01:00:00,69,2018-06-08,1,4,Friday
2018-06-08 02:00:00,142,2018-06-08,2,4,Friday
2018-06-08 03:00:00,110,2018-06-08,3,4,Friday
2018-06-08 04:00:00,83,2018-06-08,4,4,Friday
2018-06-08 05:00:00,36,2018-06-08,5,4,Friday
2018-06-08 06:00:00,12,2018-06-08,6,4,Friday
2018-06-08 07:00:00,16,2018-06-08,7,4,Friday
2018-06-08 08:00:00,76,2018-06-08,8,4,Friday
2018-06-08 09:00:00,116,2018-06-08,9,4,Friday
2018-06-08 10:00:00,124,2018-06-08,10,4,Friday
2018-06-08 11:00:00,117,2018-06-08,11,4,Friday
2018-06-08 12:00:00,72,2018-06-08,12,4,Friday
2018-06-08 13:00:00,78,2018-06-08,13,4,Friday
2018-06-08 14:00:00,85,2018-06-08,14,4,Friday
2018-06-08 15:00:00,80,2018-06-08,15,4,Friday
2018-06-08 16:00:00,121,2018-06-08,16,4,Friday
2018-06-08 17:00:00,82,2018-06-08,17,4,Friday
2018-06-08 18:00:00,76,2018-06-08,18,4,Friday
2018-06-08 19:00:00,67,2018-06-08,19,4,Friday
2018-06-08 20:00:00,85,2018-06-08,20,4,Friday
2018-06-08 21:00:00,114,2018-06-08,21,4,Friday
2018-06-08 22:00:00,106,2018-06-08,22,4,Friday
2018-06-08 23:00:00,53,2018-06-08,23,4,Friday
2018-06-09 00:00:00,147,2018-06-09,0,5,Saturday
2018-06-09 01:00:00,118,2018-06-09,1,5,Saturday
2018-06-09 02:00:00,138,2018-06-09,2,5,Saturday
2018-06-09 03:00:00,73,2018-06-09,3,5,Saturday
2018-06-09 04:00:00,92,2018-06-09,4,5,Saturday
2018-06-09 05:00:00,64,2018-06-09,5,5,Saturday
2018-06-09 06:00:00,20,2018-06-09,6,5,Saturday
2018-06-09 07:00:00,32,2018-06-09,7,5,Saturday
2018-06-09 08:00:00,103,2018-06-09,8,5,Saturday
2018-06-09 09:00:00,89,2018-06-09,9,5,Saturday
2018-06-09 10:00:00,65,2018-06-09,10,5,Saturday
2018-06-09 11:00:00,74,2018-06-09,11,5,Saturday
2018-06-09 12:00:00,91,2018-06-09,12,5,Saturday
2018-06-09 13:00:00,86,2018-06-09,13,5,Saturday
2018-06-09 14:00:00,90,2018-06-09,14,5,Saturday
2018-06-09 15:00:00,97,2018-06-09,15,5,Saturday
2018-06-09 16:00:00,86,2018-06-09,16,5,Saturday
2018-06-09 17:00:00,98,2018-06-09,17,5,Saturday
2018-06-09 18:00:00,63,2018-06-09,18,5,Saturday
2018-06-09 19:00:00,98,2018-06-09,19,5,Saturday
2018-06-09 20:00:00,119,2018-06-09,20,5,Saturday
2018-06-09 21:00:00,88,2018-06-09,21,5,Saturday
2018-06-09 22:00:00,110,2018-06-09,22,5,Saturday
2018-06-09 23:00:00,114,2018-06-09,23,5,Saturday
2018-06-10 00:00:00,194,2018-06-10,0,6,Sunday
2018-06-10 01:00:00,83,2018-06-10,1,6,Sunday
2018-06-10 02:00:00,101,2018-06-10,2,6,Sunday
2018-06-10 03:00:00,106,2018-06-10,3,6,Sunday
2018-06-10 04:00:00,88,2018-06-10,4,6,Sunday
2018-06-10 05:00:00,82,2018-06-10,5,6,Sunday
2018-06-10 06:00:00,15,2018-06-10,6,6,Sunday
2018-06-10 07:00:00,51,2018-06-10,7,6,Sunday
2018-06-10 08:00:00,74,2018-06-10,8,6,Sunday
2018-06-10 09:00:00,80,2018-06-10,9,6,Sunday
2018-06-10 10:00:00,74,2018-06-10,10,6,Sunday
2018-06-10 11:00:00,60,2018-06-10,11,6,Sunday
2018-06-10 12:00:00,108,2018-06-10,12,6,Sunday
2018-06-10 13:00:00,75,2018-06-10,13,6,Sunday
2018-06-10 14:00:00,91,2018-06-10,14,6,Sunday
2018-06-10 15:00:00,114,2018-06-10,15,6,Sunday
2018-06-10 16:00:00,97,2018-06-10,16,6,Sunday
2018-06-10 17:00:00,95,2018-06-10,17,6,Sunday
2018-06-10 18:00:00,35,2018-06-10,18,6,Sunday
2018-06-10 19:00:00,51,2018-06-10,19,6,Sunday
2018-06-10 20:00:00,50,2018-06-10,20,6,Sunday
2018-06-10 21:00:00,84,2018-06-10,21,6,Sunday
2018-06-10 22:00:00,66,2018-06-10,22,6,Sunday
2018-06-10 23:00:00,104,2018-06-10,23,6,Sunday
2018-06-11 00:00:00,152,2018-06-11,0,0,Monday
2018-06-11 01:00:00,124,2018-06-11,1,0,Monday
2018-06-11 02:00:00,113,2018-06-11,2,0,Monday
2018-06-11 03:00:00,116,2018-06-11,3,0,Monday
2018-06-11 04:00:00,101,2018-06-11,4,0,Monday
2018-06-11 05:00:00,68,2018-06-11,5,0,Monday
2018-06-11 06:00:00,46,2018-06-11,6,0,Monday
2018-06-11 07:00:00,17,2018-06-11,7,0,Monday
2018-06-11 08:00:00,58,2018-06-11,8,0,Monday
2018-06-11 09:00:00,72,2018-06-11,9,0,Monday
2018-06-11 10:00:00,78,2018-06-11,10,0,Monday
2018-06-11 11:00:00,71,2018-06-11,11,0,Monday
2018-06-11 12:00:00,60,2018-06-11,12,0,Monday
2018-06-11 13:00:00,68,2018-06-11,13,0,Monday
2018-06-11 14:00:00,56,2018-06-11,14,0,Monday
2018-06-11 15:00:00,69,2018-06-11,15,0,Monday
2018-06-11 16:00:00,79,2018-06-11,16,0,Monday
2018-06-11 17:00:00,79,2018-06-11,17,0,Monday
2018-06-11 18:00:00,51,2018-06-11,18,0,Monday
2018-06-11 19:00:00,62,2018-06-11,19,0,Monday
2018-06-11 20:00:00,60,2018-06-11,20,0,Monday
2018-06-11 21:00:00,105,2018-06-11,21,0,Monday
2018-06-11 22:00:00,90,2018-06-11,22,0,Monday
2018-06-11 23:00:00,87,2018-06-11,23,0,Monday
2018-06-12 00:00:00,142,2018-06-12,0,1,Tuesday
2018-06-12 01:00:00,109,2018-06-12,1,1,Tuesday
2018-06-12 02:00:00,111,2018-06-12,2,1,Tuesday
2018-06-12 03:00:00,75,2018-06-12,3,1,Tuesday
2018-06-12 04:00:00,83,2018-06-12,4,1,Tuesday
2018-06-12 05:00:00,55,2018-06-12,5,1,Tuesday
2018-06-12 06:00:00,21,2018-06-12,6,1,Tuesday
2018-06-12 07:00:00,31,2018-06-12,7,1,Tuesday
2018-06-12 08:00:00,76,2018-06-12,8,1,Tuesday
2018-06-12 09:00:00,52,2018-06-12,9,1,Tuesday
2018-06-12 10:00:00,83,2018-06-12,10,1,Tuesday
2018-06-12 11:00:00,59,2018-06-12,11,1,Tuesday
2018-06-12 12:00:00,51,2018-06-12,12,1,Tuesday
2018-06-12 13:00:00,73,2018-06-12,13,1,Tuesday
2018-06-12 14:00:00,89,2018-06-12,14,1,Tuesday
2018-06-12 15:00:00,69,2018-06-12,15,1,Tuesday
2018-06-12 16:00:00,129,2018-06-12,16,1,Tuesday
2018-06-12 17:00:00,104,2018-06-12,17,1,Tuesday
2018-06-12 18:00:00,80,2018-06-12,18,1,Tuesday
2018-06-12 19:00:00,79,2018-06-12,19,1,Tuesday
2018-06-12 20:00:00,112,2018-06-12,20,1,Tuesday
2018-06-12 21:00:00,120,2018-06-12,21,1,Tuesday
2018-06-12 22:00:00,86,2018-06-12,22,1,Tuesday
2018-06-12 23:00:00,183,2018-06-12,23,1,Tuesday
2018-06-13 00:00:00,188,2018-06-13,0,2,Wednesday
2018-06-13 01:00:00,97,2018-06-13,1,2,Wednesday
2018-06-13 02:00:00,229,2018-06-13,2,2,Wednesday
2018-06-13 03:00:00,103,2018-06-13,3,2,Wednesday
2018-06-13 04:00:00,130,2018-06-13,4,2,Wednesday
2018-06-13 05:00:00,34,2018-06-13,5,2,Wednesday
2018-06-13 06:00:00,57,2018-06-13,6,2,Wednesday
2018-06-13 07:00:00,48,2018-06-13,7,2,Wednesday
2018-06-13 08:00:00,86,2018-06-13,8,2,Wednesday
2018-06-13 09:00:00,112,2018-06-13,9,2,Wednesday
2018-06-13 10:00:00,76,2018-06-13,10,2,Wednesday
2018-06-13 11:00:00,66,2018-06-13,11,2,Wednesday
2018-06-13 12:00:00,87,2018-06-13,12,2,Wednesday
2018-06-13 13:00:00,84,2018-06-13,13,2,Wednesday
2018-06-13 14:00:00,80,2018-06-13,14,2,Wednesday
2018-06-13 15:00:00,83,2018-06-13,15,2,Wednesday
2018-06-13 16:00:00,118,2018-06-13,16,2,Wednesday
2018-06-13 17:00:00,72,2018-06-13,17,2,Wednesday
2018-06-13 18:00:00,57,2018-06-13,18,2,Wednesday
2018-06-13 19:00:00,105,2018-06-13,19,2,Wednesday
2018-06-13 20:00:00,96,2018-06-13,20,2,Wednesday
2018-06-13 21:00:00,104,2018-06-13,21,2,Wednesday
2018-06-13 22:00:00,70,2018-06-13,22,2,Wednesday
2018-06-13 23:00:00,69,2018-06-13,23,2,Wednesday
2018-06-14 00:00:00,162,2018-06-14,0,3,Thursday
2018-06-14 01:00:00,58,2018-06-14,1,3,Thursday
2018-06-14 02:00:00,148,2018-06-14,2,3,Thursday
2018-06-14 03:00:00,115,2018-06-14,3,3,Thursday
2018-06-14 04:00:00,117,2018-06-14,4,3,Thursday
2018-06-14 05:00:00,36,2018-06-14,5,3,Thursday
2018-06-14 06:00:00,19,2018-06-14,6,3,Thursday
2018-06-14 07:00:00,31,2018-06-14,7,3,Thursday
2018-06-14 08:00:00,66,2018-06-14,8,3,Thursday
2018-06-14 09:00:00,84,2018-06-14,9,3,Thursday
2018-06-14 10:00:00,94,2018-06-14,10,3,Thursday
2018-06-14 11:00:00,63,2018-06-14,11,3,Thursday
2018-06-14 12:00:00,101,2018-06-14,12,3,Thursday
2018-06-14 13:00:00,66,2018-06-14,13,3,Thursday
2018-06-14 14:00:00,55,2018-06-14,14,3,Thursday
2018-06-14 15:00:00,78,2018-06-14,15,3,Thursday
2018-06-14 16:00:00,107,2018-06-14,16,3,Thursday
2018-06-14 17:00:00,124,2018-06-14,17,3,Thursday
2018-06-14 18:00:00,42,2018-06-14,18,3,Thursday
2018-06-14 19:00:00,43,2018-06-14,19,3,Thursday
2018-06-14 20:00:00,109,2018-06-14,20,3,Thursday
2018-06-14 21:00:00,99,2018-06-14,21,3,Thursday
2018-06-14 22:00:00,79,2018-06-14,22,3,Thursday
2018-06-14 23:00:00,119,2018-06-14,23,3,Thursday
2018-06-15 00:00:00,124,2018-06-15,0,4,Friday
2018-06-15 01:00:00,89,2018-06-15,1,4,Friday
2018-06-15 02:00:00,120,2018-06-15,2,4,Friday
2018-06-15 03:00:00,89,2018-06-15,3,4,Friday
2018-06-15 04:00:00,103,2018-06-15,4,4,Friday
2018-06-15 05:00:00,79,2018-06-15,5,4,Friday
2018-06-15 06:00:00,26,2018-06-15,6,4,Friday
2018-06-15 07:00:00,27,2018-06-15,7,4,Friday
2018-06-15 08:00:00,69,2018-06-15,8,4,Friday
2018-06-15 09:00:00,74,2018-06-15,9,4,Friday
2018-06-15 10:00:00,122,2018-06-15,10,4,Friday
2018-06-15 11:00:00,81,2018-06-15,11,4,Friday
2018-06-15 12:00:00,64,2018-06-15,12,4,Friday
2018-06-15 13:00:00,103,2018-06-15,13,4,Friday
2018-06-15 14:00:00,94,2018-06-15,14,4,Friday
2018-06-15 15:00:00,90,2018-06-15,15,4,Friday
2018-06-15 16:00:00,113,2018-06-15,16,4,Friday
2018-06-15 17:00:00,111,2018-06-15,17,4,Friday
2018-06-15 18:00:00,81,2018-06-15,18,4,Friday
2018-06-15 19:00:00,106,2018-06-15,19,4,Friday
2018-06-15 20:00:00,110,2018-06-15,20,4,Friday
2018-06-15 21:00:00,101,2018-06-15,21,4,Friday
2018-06-15 22:00:00,110,2018-06-15,22,4,Friday
2018-06-15 23:00:00,91,2018-06-15,23,4,Friday
2018-06-16 00:00:00,104,2018-06-16,0,5,Saturday
2018-06-16 01:00:00,106,2018-06-16,1,5,Saturday
2018-06-16 02:00:00,173,2018-06-16,2,5,Saturday
2018-06-16 03:00:00,115,2018-06-16,3,5,Saturday
2018-06-16 04:00:00,100,2018-06-16,4,5,Saturday
2018-06-16 05:00:00,76,2018-06-16,5,5,Saturday
2018-06-16 06:00:00,21,2018-06-16,6,5,Saturday
2018-06-16 07:00:00,37,2018-06-16,7,5,Saturday
2018-06-16 08:00:00,73,2018-06-16,8,5,Saturday
2018-06-16 09:00:00,89,2018-06-16,9,5,Saturday
2018-06-16 10:00:00,59,2018-06-16,10,5,Saturday
2018-06-16 11:00:00,79,2018-06-16,11,5,Saturday
2018-06-16 12:00:00,32,2018-06-16,12,5,Saturday
2018-06-16 13:00:00,66,2018-06-16,13,5,Saturday
2018-06-16 14:00:00,92,2018-06-16,14,5,Saturday
2018-06-16 15:00:00,93,2018-06-16,15,5,Saturday
2018-06-16 16:00:00,143,2018-06-16,16,5,Saturday
2018-06-16 17:00:00,73,2018-06-16,17,5,Saturday
2018-06-16 18:00:00,83,2018-06-16,18,5,Saturday
2018-06-16 19:00:00,70,2018-06-16,19,5,Saturday
2018-06-16 20:00:00,50,2018-06-16,20,5,Saturday
2018-06-16 21:00:00,81,2018-06-16,21,5,Saturday
2018-06-16 22:00:00,74,2018-06-16,22,5,Saturday
